ID,CollectorID,Start,End,DateTimePark,Lot,OtherLot,ResidenceBerk,ResidencenonBerk,Destination,OtherDest,boating,swim,wildlifeviewing,sightseeingphoto,dining,dogwalking,charterfishing,shorelinefishing,cruise,picnic,playground,biking,walking,running,OtherUse,Freq,RareFreq,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Duration,GroupNumber,NormallyPark,Near,How,HowFar,Cancel,IdeaBike,IdeaUberLyft,IdeaMoBusStops,IdeaMoBusTrips,IdeaRealTime,IdeaShuttle,IdeaShared,IdeaPaid,IdeaValet,IdeaDriveOnly,OtherIdea,Comments,Age,RaceEthnicity,OtherRE,HispLat,Income,inclevel,inclow,inc2,parkdate,DATE,TIME,scove,ecove,skatesn,olot,de,spincir,spinway,marinb,jk,lm,sw199,swst,fg,launch,shore,southfee,south,north,area,location
114657576535,432142817,2024-08-01T18:22:18Z,2024-08-01T19:21:02Z,08/01/2024 07:06 PM,Other (please specify),Hotel,From Outside Berkeley (please specify the City/Town),Sacramento,Hotel Guest,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fishing,For special events,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,8+ hours,2,No,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,30-39,White alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T14:06:00Z,2024-08-01,07:06 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114657576341,432142817,2024-08-01T19:18:03Z,2024-08-01T19:20:12Z,08/01/2024 07:25 PM,199 Seawall Drive,NA,West of Shattuck Street,NA,Berkeley Sportsman’s Center (aka the Bait Shop),NA,NA,NA,NA,NA,dining,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,NA,NA,2-4 hours,2,No,Yes,I found parking quickly near my destination.,3,No,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,NA,50-59,Native Hawaiian and Other Pacific Islander alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T14:25:00Z,2024-08-01,07:25 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114657572206,432142817,2024-08-01T19:10:30Z,2024-08-01T19:12:44Z,08/01/2024 07:10 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),Oakland,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,running,NA,About once a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,3,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,30-39,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T14:10:00Z,2024-08-01,07:10 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657567007,432142817,2024-08-01T19:00:28Z,2024-08-01T19:06:08Z,08/01/2024 07:01 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),"Pleasant Hill, CA",Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,Tuesday,NA,Thursday,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,50-59,White alone,NA,Yes,"$150,000-$174,999","$150,000-$174,999",0,>=$75k,2024-08-01T14:01:00Z,2024-08-01,07:01 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657566504,432142817,2024-08-01T17:32:28Z,2024-08-01T19:04:03Z,08/01/2024 07:00 PM,199 Seawall Drive,NA,East of Shattuck Street,NA,Restaurant: Skates on the Bay,NA,NA,NA,NA,NA,dining,NA,NA,NA,cruise,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,NA,NA,2-4 hours,2,Yes,Yes,I found parking quickly near my destination.,7,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,Native Hawaiian and Other Pacific Islander alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T14:00:00Z,2024-08-01,07:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114657563996,432142817,2024-08-01T18:49:00Z,2024-08-01T19:03:09Z,08/01/2024 07:00 PM,L&M lot,NA,From Outside Berkeley (please specify the City/Town),South America Chile,Other (specify),Marina,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely (please specify time of year),Once a year,NA,NA,NA,NA,NA,NA,NA,8+ hours,2,Yes,No,I found parking quickly near my destination.,NA,No,NA,NA,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,Easy to get here after crossing the freeway,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-01T14:00:00Z,2024-08-01,07:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
114657564348,432142817,2024-08-01T18:54:45Z,2024-08-01T19:00:13Z,08/01/2024 06:57 PM,Marina Blvd,NA,West of San Pablo Avenue,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,NA,NA,NA,NA,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40-49,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-01T13:57:00Z,2024-08-01,06:57 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657561350,432142817,2024-08-01T18:48:21Z,2024-08-01T18:54:01Z,08/01/2024 06:50 PM,Spinnaker Way,NA,East of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,2-4 hours,1,Yes,Yes,I found parking quickly near my destination.,20,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,40-49,Some Other Race alone,NA,Yes,"$0-$24,999","$0-$24,999",1,<$75k,2024-08-01T13:50:00Z,2024-08-01,06:50 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114657558740,432142817,2024-08-01T18:44:09Z,2024-08-01T18:47:59Z,08/01/2024 06:45 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),Oakland,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,NA,NA,NA,NA,NA,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,6,No,NA,NA,Additional bus stops for AC Transit,NA,NA,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,40-49,White alone,NA,No,"$175,000-$199,999","$175,000-$199,999",0,>=$75k,2024-08-01T13:45:00Z,2024-08-01,06:45 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657555867,432142817,2024-08-01T18:36:06Z,2024-08-01T18:43:51Z,08/01/2024 06:39 PM,Spinnaker Circle,NA,East of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,2,Yes,Yes,I found parking quickly near my destination.,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,The waterfront is a jewel of Berkeley. If the ferry is by the main pier it will not affect it,70 or older,White alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-01T13:39:00Z,2024-08-01,06:39 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
114657550332,432142817,2024-08-01T18:29:09Z,2024-08-01T18:34:35Z,08/01/2024 06:29 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),Emeryville,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Less than once a month,NA,NA,NA,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,10,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,NA,Remote Parking with Free Shuttle Service,NA,Paid Parking during the busiest times,Valet Parking during busy times,I will only drive to Waterfront,NA,I would agree with Building a parking structures if needed and or using busses to transport people to and from parking structures away from the marina.,60-69,Asian alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-01T13:29:00Z,2024-08-01,06:29 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657549406,432142817,2024-08-01T17:56:39Z,2024-08-01T18:30:01Z,08/01/2024 06:20 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),Kensington,Dragon Boats/Berkeley Racing and Canoe Center (BRCC),NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,Tuesday,Wednesday,Thursday,Friday,Saturday,NA,1-2 hours,3+,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,It’s fine near the BRCC dock,40-49,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-01T13:20:00Z,2024-08-01,06:20 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114657549190,432142817,2024-08-01T18:25:51Z,2024-08-01T18:28:56Z,08/01/2024 06:26 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),El cerrito,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a month,NA,NA,NA,NA,Thursday,NA,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,40-49,White alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-01T13:26:00Z,2024-08-01,06:26 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657546242,432142817,2024-08-01T18:01:10Z,2024-08-01T18:25:36Z,08/01/2024 06:20 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),Albany,Park: Cesar Chavez Park,NA,NA,NA,wildlife viewing,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,About once a week,NA,NA,NA,Wednesday,Thursday,Friday,NA,NA,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,"For people who need car access and are not physically disabled (anxiety, depression, autism), not having parking here would make coming here inaccessible",50-59,Other (please specify),Latino,Yes,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-01T13:20:00Z,2024-08-01,06:20 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
114657545475,432142817,2024-08-01T18:04:03Z,2024-08-01T18:22:07Z,08/01/2024 06:19 PM,F&G,NA,From Outside Berkeley (please specify the City/Town),San diego,Marina Blvd composting,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For special events,NA,NA,NA,NA,NA,NA,Saturday,Sunday,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,More frequent AC Transit bus service,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,NA,30-39,Asian alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-01T13:19:00Z,2024-08-01,06:19 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657531440,432142817,2024-08-01T17:44:37Z,2024-08-01T18:03:48Z,08/01/2024 05:52 PM,F&G,NA,From Outside Berkeley (please specify the City/Town),Boats,Park: Cesar Chavez Park,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,Drove Alone,Yes,No,I found parking quickly near my destination.,5,No,NA,NA,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,30-39,White alone,NA,NA,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-01T12:52:00Z,2024-08-01,05:52 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657528072,432142817,2024-08-01T17:09:02Z,2024-08-01T17:47:43Z,08/01/2024 05:45 PM,L&M lot,NA,West of Shattuck Street,NA,Shorebird Nature Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Day camp,A few times a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,Less than an hour,1,No,Yes,I found parking quickly near my destination.,9,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40-49,Asian alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-01T12:45:00Z,2024-08-01,05:45 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
114657525893,432142817,2024-08-01T17:05:36Z,2024-08-01T17:44:26Z,08/01/2024 05:37 PM,F&G,NA,From Outside Berkeley (please specify the City/Town),Davis,Cal Adventures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,For special events,NA,NA,NA,NA,NA,NA,Saturday,Sunday,8+ hours,Drove Alone,No,Yes,I found parking quickly near my destination.,17,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60-69,White alone,NA,Yes,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-01T12:37:00Z,2024-08-01,05:37 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657523393,432142817,2024-08-01T17:34:22Z,2024-08-01T17:42:01Z,08/01/2024 05:34 PM,South Cove West,NA,From Outside Berkeley (please specify the City/Town),Oakland,Cal Sailing Club,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,NA,NA,NA,Thursday,NA,NA,NA,2-4 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,15,No,Secure Bike Parking and Improved Bike Paths,NA,NA,More frequent AC Transit bus service,NA,NA,NA,Paid Parking during the busiest times,NA,NA,NA,I ride my bike here every Thursday and it’s great. The bike racks are amazing. Secure bike parking with bike link lockers would be would be really great. Period,30-39,White alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T12:34:00Z,2024-08-01,05:34 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114657520236,432142817,2024-08-01T16:50:28Z,2024-08-01T17:32:17Z,08/01/2024 05:28 PM,Skates/N Lot,NA,East of Shattuck Street,NA,Restaurant: Skates on the Bay,NA,NA,NA,NA,NA,dining,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,NA,Tuesday,Wednesday,Thursday,NA,NA,NA,2-4 hours,2,Yes,Yes,I found parking quickly near my destination.,4,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,Some Other Race alone,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T12:28:00Z,2024-08-01,05:28 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
114657519386,432142817,2024-08-01T17:20:34Z,2024-08-01T17:32:13Z,08/01/2024 05:30 PM,South Cove West,NA,West of San Pablo Avenue,NA,Marine Center Boat Repairs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,running,NA,About once a week,NA,NA,NA,NA,NA,NA,NA,Sunday,1-2 hours,Drove Alone,Yes,No,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,I go for walk and need to park my card near Freeway 80.,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-01T12:30:00Z,2024-08-01,05:30 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114657506474,432142817,2024-08-01T17:03:58Z,2024-08-01T17:08:13Z,08/01/2024 05:04 PM,F&G,NA,West of San Pablo Avenue,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think bringing ferry back to Berkekey,70 or older,White alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-01T12:04:00Z,2024-08-01,05:04 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657505540,432142817,2024-08-01T17:01:17Z,2024-08-01T17:05:23Z,08/01/2024 05:02 PM,F&G,NA,From Outside Berkeley (please specify the City/Town),Riovesta,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,4-8 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,0,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,60-69,White alone,NA,NA,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-01T12:02:00Z,2024-08-01,05:02 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657501648,432142817,2024-08-01T16:30:59Z,2024-08-01T17:02:10Z,08/01/2024 05:00 PM,Spinnaker Way,NA,West of San Pablo Avenue,NA,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I live here.,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,2,No,Secure Bike Parking and Improved Bike Paths,NA,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,Security.,60-69,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T12:00:00Z,2024-08-01,05:00 AM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Way
114657502795,432142817,2024-08-01T16:50:09Z,2024-08-01T17:00:37Z,08/01/2024 04:58 PM,H&I,NA,From Outside Berkeley (please specify the City/Town),Boats,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,4-8 hours,2,Yes,Yes,I found parking quickly near my destination.,0,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-39,White alone,NA,NA,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-01T11:58:00Z,2024-08-01,04:58 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,other,H&I
114657496313,432142817,2024-08-01T16:31:21Z,2024-08-01T16:50:13Z,08/01/2024 04:46 PM,Skates/N Lot,NA,West of San Pablo Avenue,NA,Restaurant: Skates on the Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Working,Every day,NA,NA,Tuesday,Wednesday,Thursday,Friday,Saturday,NA,4-8 hours,1,Yes,Yes,I found parking quickly near my destination.,3,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,40-49,American Indian and Alaska Native alone,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T11:46:00Z,2024-08-01,04:46 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
114657491837,432142817,2024-08-01T15:30:28Z,2024-08-01T16:41:02Z,08/01/2024 04:38 PM,Seawall Drive (Street),NA,From Outside Berkeley (please specify the City/Town),El cerrito,Shorebird Nature Center,NA,NA,NA,wildlife viewing,NA,NA,NA,NA,NA,NA,picnicking,NA,NA,NA,NA,NA,A few times a month,NA,Monday,NA,NA,Thursday,NA,Saturday,NA,Less than an hour,2,Yes,Yes,I found parking quickly near my destination.,3,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,NA,30-39,Asian alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T11:38:00Z,2024-08-01,04:38 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
114657481235,432142817,2024-08-01T16:03:04Z,2024-08-01T16:30:35Z,08/01/2024 04:10 PM,H&I,NA,West of San Pablo Avenue,NA,San Francisco Bay Trail,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,Saturday,NA,2-4 hours,1,Yes,Yes,I found parking quickly near my destination.,11,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70 or older,American Indian and Alaska Native alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T11:10:00Z,2024-08-01,04:10 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,other,H&I
114657485487,432142817,2024-08-01T16:25:40Z,2024-08-01T16:28:56Z,08/01/2024 04:30 PM,O Lot,NA,West of San Pablo Avenue,NA,Berkeley Yacht Club,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,cruise,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,Tuesday,NA,Thursday,NA,NA,NA,1-2 hours,2,No,Yes,I found parking quickly near my destination.,4,No,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,NA,50-59,Native Hawaiian and Other Pacific Islander alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-01T11:30:00Z,2024-08-01,04:30 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
114657470850,432142817,2024-08-01T15:21:12Z,2024-08-01T16:02:38Z,08/01/2024 04:00 PM,F&G,NA,From Outside Berkeley (please specify the City/Town),Auburn,Berkeley Yacht Club,NA,NA,NA,NA,NA,NA,NA,charter fishing,NA,NA,NA,NA,NA,NA,NA,NA,Once a month,NA,NA,NA,NA,NA,Friday,Saturday,Sunday,8+ hours,2,Yes,No,I found parking quickly near my destination.,11,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-01T11:00:00Z,2024-08-01,04:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,north,F&G
114657469701,432142817,2024-08-01T15:21:25Z,2024-08-01T16:01:13Z,08/01/2024 03:55 PM,O Lot,NA,West of Shattuck Street,NA,Berkeley Sportsman’s Center (aka the Bait Shop),NA,sailing/boating,NA,wildlife viewing,NA,NA,NA,charter fishing,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,Monday,NA,Wednesday,NA,NA,NA,NA,1-2 hours,2,No,No,I found a parking space quickly that was away from my destination.,5,No,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,NA,40-49,Native Hawaiian and Other Pacific Islander alone,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-01T10:55:00Z,2024-08-01,03:55 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
114647517520,432142817,2024-07-18T19:03:15Z,2024-07-18T19:09:44Z,07/18/2024 07:10 PM,Spinnaker Circle,NA,East of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,"Older people want to be able to drive, parking is usually plentiful",70 or older,NA,NA,NA,NA,NA,NA,NA,2024-07-18T14:10:00Z,2024-07-18,07:10 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
114647515779,432142817,2024-07-18T18:59:57Z,2024-07-18T19:06:57Z,07/18/2024 06:00 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Richmon,Other (specify),Marina,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Not liking all the people that park in the front. They should be on the other side of the mound. Upkeep of parking. People parking on the sidewalk. not ADA accessible,70 or older,NA,NA,NA,NA,NA,NA,NA,2024-07-18T13:00:00Z,2024-07-18,06:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114647515446,432142817,2024-07-18T18:26:35Z,2024-07-18T19:02:53Z,07/18/2024 06:31 PM,H&I,NA,From Outside Berkeley (please specify the City/Town),Oak,Boat Slip,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,NA,NA,NA,NA,Friday,Saturday,NA,4-8 hours,Drove Alone,No,Yes,I found parking quickly near my destination.,5,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,White alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-07-18T13:31:00Z,2024-07-18,06:31 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,other,H&I
